doc_id,doc_title,line_id,scene_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,speaker_char_id,cue,perform_type,perform_subtype,action_tags,participants,text,raw_line
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,“太师”!,潘洪（白）“太师”!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,叫；念白,马牌子,"当初在雁门关兵马大元帅,可以叫得“太师”;如今王子犯法与庶民同罪,只好叫“犯官”。","马牌子（白）当初在雁门关兵马大元帅,可以叫得“太师”;如今王子犯法与庶民同罪,只好叫“犯官”。"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,还是“太师”!,潘洪（白）还是“太师”!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,进；报；念白,马牌子,就是太师。报:太师犯官告进!,马牌子（白）就是太师。报:太师犯官告进!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,来；请；道；念白,潘洪,"吾道是谁,原来是小寇儿。请了!","潘洪（白）吾道是谁,原来是小寇儿。请了!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,跪；念白,潘洪；寇准,"潘洪,见了本御史为何不跪?","寇准（白）潘洪,见了本御史为何不跪?"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,下；跪；念白,潘洪,"见了你下跪,见了当今的万岁,岂不俯伏在地?","潘洪（白）见了你下跪,见了当今的万岁,岂不俯伏在地?"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,请；命；念白,寇准,你欺我官卑职小。请过圣命!,寇准（白）你欺我官卑职小。请过圣命!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,"臣潘洪见驾,吾皇万岁!","潘洪（白）臣潘洪见驾,吾皇万岁!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,上；来；念白,潘洪；寇准,"潘洪:圣旨在上面,本御史在此,快将谋害杨家,私通胡儿,一一讲来!","寇准（白）潘洪:圣旨在上面,本御史在此,快将谋害杨家,私通胡儿,一一讲来!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,来；念白,潘洪,"臣启万岁:臣在边关,日间与胡儿交战,晚来与我主耽忧。杨六懒战貅貔,诬告老臣,万岁做主!","潘洪（白）臣启万岁:臣在边关,日间与胡儿交战,晚来与我主耽忧。杨六懒战貅貔,诬告老臣,万岁做主!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,上；下；进；退；来；去；问；请；传；报；命；令；道；抓；打；杀；立；叹；射；念白,潘洪；寇准,"我把你潘洪这大胆的奸贼!想你身为当朝宰相,一人之下,万人之上,何等不好?不该宠信你子潘豹在天齐庙摆下百日擂台,指望将天下的英雄打尽,就要扬名天下。也是杨老将军家教不严,杨七将军私出府门,行到天齐庙前,见你子潘豹在擂台之上洋洋得意:请吓,请吓!那杨七将军性如烈火,上得擂台,三拳两足,将你子潘豹打死!你这老贼与杨老将军抓袍夺带,面见圣上。好一个有道明君,不加罪与他,与你两家讲和。谁知你老贼暗修书信一封,勾通北国胡儿,打来连环战表,要夺我主江山。你这老贼在金殿讨印,要那杨老将军马前先行。那杨老将军恐怕你这老贼要报打子旧恨,连退数本,怎奈万岁不准。偏偏的八千岁养病在宫,杨老将军情急无奈,在金殿讨下保官。圣上命呼老将军以为杨家的保官。你这老贼也要讨下保官,满朝文武,谁肯与你老贼作保。只有贺朝进与你老贼作保,想那贺朝进乃是你这老贼同党,正好朋比为奸!那杨老将军情急无奈,去到瓦雀三关,调来他六子共灭胡儿。天气炎热,误了你的卯期,也是有的。你就要将他斩首。那呼老将军进帐讲情,你把他假情准下,暗命小军报道:营中无粮。你命呼老将军催运军粮。那呼老将军乃是杨家的保官,岂是与你催押粮草之人?出得营来,气呕身亡。杨老将军见他保官一死,反初大营,不服你的调度。你命白牌令箭调他父子回营。那杨七将军性如烈火,打碎白牌,扭断令箭,也是有的。那杨老将军原是知罪的臣子,命他六子进帐请罪。你也不管他是朝廷的郡马,一捆四十。传下将令:黄道之日,不许他父子出马;黑道之日,命他父子出兵。这黄道吉日出兵,必定旗开得胜,马到成功;那黑道之日出兵,不是损兵,就是折将。偏偏的得胜而回,你就该立刻开关,迎接他父子进关才是。你不开关也罢了,反命贺朝进带领五百名雁翎刀手,把住关口,又命他父子将胡儿斩尽杀绝,方可开关。那胡儿人马如潮水一般,一时焉能斩尽?他父子只得杀一阵败一阵,败到两狼山下!只困得里无粮草,外无救兵。杨老将军无奈,命他七子回来颁兵。你这老贼想起打子旧恨,将他诓下马来,用酒灌醉,绑在芭蕉树上,射了他一百零三箭,将他射死!你也消了心头之恨,就该发兵,救他父子回朝,才是你为帅之道。怎么按兵不动?那杨老将军二次命他六子打听他七子下落。可叹那杨老将军在两狼山,望兵兵不到,盼子子不归,无奈撞死在李陵碑下!杨六将军闻知他父已死,逃回京来,告下御状,圣上命刘御史审问你这老贼的口供,不明不白,被八千岁金铜打死。圣上又命银銮尉调下官连夜进京,审问你这老贼。为臣不忠,为子不孝,你这不忠不孝、不仁不义之人,今日犯在本御史之手,岂肯容易!","寇准（白）我把你潘洪这大胆的奸贼!想你身为当朝宰相,一人之下,万人之上,何等不好?不该宠信你子潘豹在天齐庙摆下百日擂台,指望将天下的英雄打尽,就要扬名天下。也是杨老将军家教不严,杨七将军私出府门,行到天齐庙前,见你子潘豹在擂台之上洋洋得意:请吓,请吓!那杨七将军性如烈火,上得擂台,三拳两足,将你子潘豹打死!你这老贼与杨老将军抓袍夺带,面见圣上。好一个有道明君,不加罪与他,与你两家讲和。谁知你老贼暗修书信一封,勾通北国胡儿,打来连环战表,要夺我主江山。你这老贼在金殿讨印,要那杨老将军马前先行。那杨老将军恐怕你这老贼要报打子旧恨,连退数本,怎奈万岁不准。偏偏的八千岁养病在宫,杨老将军情急无奈,在金殿讨下保官。圣上命呼老将军以为杨家的保官。你这老贼也要讨下保官,满朝文武,谁肯与你老贼作保。只有贺朝进与你老贼作保,想那贺朝进乃是你这老贼同党,正好朋比为奸!那杨老将军情急无奈,去到瓦雀三关,调来他六子共灭胡儿。天气炎热,误了你的卯期,也是有的。你就要将他斩首。那呼老将军进帐讲情,你把他假情准下,暗命小军报道:营中无粮。你命呼老将军催运军粮。那呼老将军乃是杨家的保官,岂是与你催押粮草之人?出得营来,气呕身亡。杨老将军见他保官一死,反初大营,不服你的调度。你命白牌令箭调他父子回营。那杨七将军性如烈火,打碎白牌,扭断令箭,也是有的。那杨老将军原是知罪的臣子,命他六子进帐请罪。你也不管他是朝廷的郡马,一捆四十。传下将令:黄道之日,不许他父子出马;黑道之日,命他父子出兵。这黄道吉日出兵,必定旗开得胜,马到成功;那黑道之日出兵,不是损兵,就是折将。偏偏的得胜而回,你就该立刻开关,迎接他父子进关才是。你不开关也罢了,反命贺朝进带领五百名雁翎刀手,把住关口,又命他父子将胡儿斩尽杀绝,方可开关。那胡儿人马如潮水一般,一时焉能斩尽?他父子只得杀一阵败一阵,败到两狼山下!只困得里无粮草,外无救兵。杨老将军无奈,命他七子回来颁兵。你这老贼想起打子旧恨,将他诓下马来,用酒灌醉,绑在芭蕉树上,射了他一百零三箭,将他射死!你也消了心头之恨,就该发兵,救他父子回朝,才是你为帅之道。怎么按兵不动?那杨老将军二次命他六子打听他七子下落。可叹那杨老将军在两狼山,望兵兵不到,盼子子不归,无奈撞死在李陵碑下!杨六将军闻知他父已死,逃回京来,告下御状,圣上命刘御史审问你这老贼的口供,不明不白,被八千岁金铜打死。圣上又命银銮尉调下官连夜进京,审问你这老贼。为臣不忠,为子不孝,你这不忠不孝、不仁不义之人,今日犯在本御史之手,岂肯容易!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,打；念白,潘洪,"老夫皇亲国戚,谁人敢打!","潘洪（白）老夫皇亲国戚,谁人敢打!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,二黄摇板,唱,二黄摇板,道；打,寇准,"你道是皇亲国戚我不敢打,打的谋朝篡位臣!","寇准（二黄摇板）你道是皇亲国戚我不敢打,打的谋朝篡位臣!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,二黄导板,唱,二黄导板,上；来；打,潘洪,"上堂来打我四十大板,","潘洪（二黄导板）上堂来打我四十大板,"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,念白,马牌子,大刑到!,马牌子（白）大刑到!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,这作什么?,潘洪（白）这作什么?
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,念白,马牌子,这是伺候你老人家的。,马牌子（白）这是伺候你老人家的。
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,不用。,潘洪（白）不用。
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,念白,马牌子,一刻儿就用。,马牌子（白）一刻儿就用。
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,下；拿；念白,潘洪,拿下些。,潘洪（白）拿下些。
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,上；拿；念白,马牌子,我偏要拿上些。,马牌子（白）我偏要拿上些。
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,罢了!,潘洪（白）罢了!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,念白,马牌子,大了?这是小三号!,马牌子（白）大了?这是小三号!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,咳!,潘洪（白）咳!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,念白,马牌子,"矮吓矮,垫块砖。","马牌子（白）矮吓矮,垫块砖。"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,"罢了吓,罢了!","潘洪（白）罢了吓,罢了!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,上；来；念白,潘洪；寇准,"潘洪,圣上在此,将苦害杨家,一一讲来!","寇准（白）潘洪,圣上在此,将苦害杨家,一一讲来!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,"杨六诬告老臣,万岁做主!","潘洪（白）杨六诬告老臣,万岁做主!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,念白,寇准,住口!,寇准（白）住口!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,问；念白,寇准,问他有招无招?,寇准（白）问他有招无招?
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,念白,潘洪,无招。,潘洪（白）无招。
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000153,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,153,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,收；念白,寇准,收!,寇准（白）收!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000155,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,155,stage_direction,stage_direction,,,四青袍同收刑。,做,四青袍同收刑。,收,四青袍同收刑,,（四青袍同收刑。）
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000157,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,157,dialogue,dialogue,四青袍,pdf_01000000__01001017___e46f29227d__char__1616be4c5a,同白,白,同白,去；念白,四青袍,"吓,昏去了!","四青袍（同白）吓,昏去了!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000157,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,157,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,上；问；念白,潘洪；寇准,"潘洪,圣上问你,私通北国胡儿,谋害杨家,谁与同谋?","寇准（白）潘洪,圣上问你,私通北国胡儿,谋害杨家,谁与同谋?"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000157,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,157,dialogue,dialogue,潘洪,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,白,白,白,问；念白,潘洪,"要问同谋之人,就是你小寇儿!","潘洪（白）要问同谋之人,就是你小寇儿!"
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000157,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,157,dialogue,dialogue,寇准,pdf_01000000__01001017___e46f29227d__char__37f8688742,白,白,白,念白,寇准,呀呀呸!,寇准（白）呀呀呸!
pdf_01000000__01001017___e46f29227d,清官册,pdf_01000000__01001017___e46f29227d__line__000157,pdf_01000000__01001017___e46f29227d__scene__004,01001017_清官册.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01001017_清官册.pdf,01000000/01001017_清官册.pdf,62507f36-aa22-4065-bb0f-f7de69f87e7c,4,【第五场】,157,dialogue,dialogue,马牌子,pdf_01000000__01001017___e46f29227d__char__485fafb227,白,白,白,去；念白,马牌子,启老爷:太师厥去了!,马牌子（白）启老爷:太师厥去了!
